Protocol Number | Time (s) | Source Cluster | Destination Cluster | Source IP | Destination IP | Protocol Name | Length (bytes) | Flags (hex)
17 | 1741752994.88 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.88 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 91 | DF
17 | 1741752994.88 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.88 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.88 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.88 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.88 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.88 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.89 | B | B | 192.168.68.71 | 104.17.153.238 | UDP | 86 | DF
17 | 1741752994.89 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
6 | 1741752994.89 | Unknown | B | 34.217.162.120 | 192.168.68.71 | TCP | 54 | DF
6 | 1741752994.89 | Unknown | B | 34.217.162.120 | 192.168.68.71 | TCP | 233 | DF
6 | 1741752994.89 | Unknown | B | 34.217.162.120 | 192.168.68.71 | TCP | 116 | DF
6 | 1741752994.89 | B | Unknown | 192.168.68.71 | 34.217.162.120 | TCP | 54 | DF
17 | 1741752994.89 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1034 | DF
17 | 1741752994.89 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 414 | DF
17 | 1741752994.89 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1011 | DF
17 | 1741752994.90 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.90 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.90 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 810 | DF
17 | 1741752994.90 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.90 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.91 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 642 | DF
17 | 1741752994.91 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.91 | B | Unknown | 192.168.68.71 | 68.105.28.11 | UDP | 85 | 
17 | 1741752994.91 | B | Unknown | 192.168.68.71 | 68.105.28.11 | UDP | 85 | 
17 | 1741752994.91 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.91 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.91 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.92 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.92 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.92 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.92 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.92 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.92 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.92 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.92 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.92 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.93 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.93 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.93 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.93 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.93 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.93 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.94 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.94 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.94 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.94 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.94 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.94 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.94 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.95 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.95 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.95 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.95 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.95 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.95 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.95 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.96 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 200 | DF
17 | 1741752994.96 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.96 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.96 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.96 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.96 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.96 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.96 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.97 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.97 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 652 | DF
17 | 1741752994.97 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752994.97 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 973 | DF
17 | 1741752994.97 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.97 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.97 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.98 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.98 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752994.98 | B | B | 104.17.153.238 | 192.168.68.71 | UDP | 576 | DF
6 | 1741752994.98 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 54 | DF
17 | 1741752994.98 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752994.98 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 1218 | DF
17 | 1741752994.99 | Unknown | B | 68.105.28.11 | 192.168.68.71 | UDP | 117 | DF
6 | 1741752994.99 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 54 | DF
17 | 1741752994.99 | Unknown | B | 68.105.28.11 | 192.168.68.71 | UDP | 190 | DF
17 | 1741752994.99 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752994.99 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 54 | DF
17 | 1741752994.99 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 651 | DF
17 | 1741752995.00 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.00 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.00 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.00 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.00 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.00 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 434 | DF
17 | 1741752995.01 | B | Unknown | 192.168.68.71 | 68.105.28.11 | UDP | 89 | 
17 | 1741752995.01 | B | Unknown | 192.168.68.71 | 68.105.28.11 | UDP | 89 | 
17 | 1741752995.01 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 1188 | DF
17 | 1741752995.01 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.01 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 694 | DF
17 | 1741752995.02 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.02 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.02 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.02 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 471 | DF
17 | 1741752995.02 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.02 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.02 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.03 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.03 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.03 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.03 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 574 | DF
17 | 1741752995.03 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.03 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.03 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.04 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.04 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 529 | DF
17 | 1741752995.04 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752995.04 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.04 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752995.04 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752995.04 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 1514 | DF
17 | 1741752995.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752995.05 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752995.05 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 1514 | DF
17 | 1741752995.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752995.05 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752995.05 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 1514 | DF
17 | 1741752995.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752995.06 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752995.06 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 1018 | DF
17 | 1741752995.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1139 | DF
17 | 1741752995.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 152 | DF
17 | 1741752995.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 493 | DF
17 | 1741752995.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 983 | DF
17 | 1741752995.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 67 | DF
17 | 1741752995.10 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 88 | DF
17 | 1741752995.10 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752995.10 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
6 | 1741752995.10 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
6 | 1741752995.10 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
17 | 1741752995.10 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
6 | 1741752995.11 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
6 | 1741752995.11 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
17 | 1741752995.11 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752995.11 | Unknown | B | 68.105.28.11 | 192.168.68.71 | UDP | 247 | DF
17 | 1741752995.11 | Unknown | B | 68.105.28.11 | 192.168.68.71 | UDP | 121 | DF
17 | 1741752995.11 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 88 | DF
6 | 1741752995.11 | B | B | 192.168.68.71 | 104.16.79.73 | TCP | 66 | DF
17 | 1741752995.12 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.12 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.12 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.12 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.12 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.12 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.12 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.12 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.13 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.13 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.13 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.13 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.13 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.13 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.13 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1224 | DF
17 | 1741752995.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.20 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
17 | 1741752995.20 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752995.20 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752995.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 161 | DF
17 | 1741752995.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.23 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752995.23 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752995.23 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752995.23 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752995.24 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752995.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752995.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
